ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio,total_athletes,norm_total_athletes
62250002728,Jordan High,33.872473,-118.184608,2315.0,99.0,3,1,23.383838383838384,0.15462746408286,0.0580506943368953,510.0,0.22012847965738758
62250002730,Kettering Elementary,33.772844,-118.105919,295.0,14.0,1,1,21.071428571428573,0.0196458402940193,0.0521416403017765,-4.0,0.0
62250002731,King Elementary,33.874622,-118.201711,639.0,25.0,1,1,25.56,0.0426328098897427,0.0636115843270868,-4.0,0.0
62250002732,Lafayette Elementary,33.8018,-118.1962,885.0,32.0,1,1,27.65625,0.0590711660541262,0.0689682708688245,-4.0,0.0
62250002733,Lakewood High,33.838412,-118.122123,3023.0,126.0,3,1,23.99206349206349,0.2019378549949883,0.0596049322625131,941.0,0.40471092077087795
62250002734,Olivia Nieto Herrera Elementary,33.787688,-118.158251,742.0,27.0,1,1,27.48148148148148,0.0495155362512529,0.0685216732916903,-4.0,0.0
62250002735,Lincoln Elementary,33.781164,-118.177398,830.0,31.0,1,1,26.774193548387096,0.0553959238222519,0.0667142935648733,-4.0,0.0
62250002736,Lindbergh STEM Academy,33.853799,-118.180758,417.0,18.0,2,1,23.166666666666668,0.027798195790177,0.057495741056218,-4.0,0.0
62250002737,Longfellow Elementary,33.8272,-118.181734,883.0,31.0,1,1,28.483870967741936,0.0589375208820581,0.0710831455734461,-4.0,0.0
62250002738,Los Cerritos Elementary,33.82776,-118.19985,457.0,16.0,1,1,28.5625,0.0304710992315402,0.0712840715502555,-4.0,0.0
62250002739,Lowell Elementary,33.764723,-118.132155,534.0,22.0,1,1,24.272727272727277,0.0356164383561643,0.0603221310205978,-4.0,0.0
62250002740,MacArthur Elementary,33.840055,-118.113413,294.0,11.0,1,1,26.727272727272727,0.0195790177079853,0.0665943936812761,-4.0,0.0
62250002741,Madison Elementary,33.838724,-118.157816,345.0,15.0,1,1,23.0,0.0229869695957233,0.0570698466780238,-4.0,0.0
62250002742,Mann Elementary,33.766978,-118.153743,303.0,14.0,1,1,21.642857142857142,0.020180420982292,0.0536018495984424,-4.0,0.0
62250002743,Marshall Academy of the Arts,33.81842,-118.118041,927.0,39.0,2,1,23.76923076923077,0.0618777146675576,0.0590355130389202,-4.0,0.0
62250002744,McKinley Elementary,33.878788,-118.158943,523.0,23.0,1,1,22.73913043478261,0.0348813899097895,0.0564032293904155,-4.0,0.0
62250002745,Millikan High,33.807758,-118.10984,3343.0,136.0,3,1,24.580882352941178,0.2233210825258937,0.0611095801182483,823.0,0.35417558886509637
62250002747,Muir K-8,33.81319,-118.210821,946.0,39.0,1,1,24.256410256410252,0.0631473438022051,0.0602804350674878,-4.0,0.0
62250002748,Naples Elementary,33.75523,-118.127406,293.0,13.0,1,1,22.53846153846154,0.0195121951219512,0.055890446861486,-4.0,0.0
62250002749,Newcomb Academy,33.815778,-118.079735,783.0,32.0,1,1,24.46875,0.0522552622786501,0.0608230408858603,-4.0,0.0
62250002751,Polytechnic High,33.786994,-118.18341,4083.0,166.0,3,1,24.59638554216868,0.2727697961911126,0.0611491964450647,1649.0,0.7079229122055675
62250002752,Prisk Elementary,33.800867,-118.11595,486.0,20.0,1,1,24.3,0.0324089542265285,0.0603918228279386,-4.0,0.0
62250002753,Reid High,33.805419,-118.149433,134.0,10.0,3,4,13.4,0.0088874039425325,0.0325383304940374,-4.0,0.0
62250002754,Riley Elementary,33.844182,-118.153182,334.0,14.0,1,1,23.857142857142858,0.0222519211493484,0.0592601606230226,-4.0,0.0
62250002755,Rogers Middle,33.766782,-118.131584,772.0,30.0,2,1,25.73333333333333,0.0515202138322753,0.0640545144804088,-4.0,0.0
62250002756,Roosevelt Elementary,33.786711,-118.186236,891.0,34.0,1,1,26.205882352941178,0.0594721015703307,0.0652620503056418,-4.0,0.0
62250002757,Signal Hill Elementary,33.798694,-118.172726,670.0,25.0,1,1,26.8,0.0447043100567992,0.0667802385008518,-4.0,0.0
62250002758,Stanford Middle,33.800274,-118.119135,1192.0,45.0,2,1,26.488888888888887,0.0795856999665887,0.0659852356615559,-4.0,0.0
62250002759,Stephens Middle,33.808896,-118.217994,802.0,37.0,2,1,21.67567567567568,0.0535248914132977,0.0536857129702104,-4.0,0.0
62250002760,Stevenson Elementary,33.773298,-118.18401,518.0,20.0,1,1,25.9,0.0345472769796191,0.064480408858603,-4.0,0.0
62250002762,Tincher Preparatory,33.787459,-118.100936,726.0,31.0,1,1,23.41935483870968,0.0484463748747076,0.0581414518876737,-4.0,0.0
62250002764,Twain Elementary,33.84067,-118.134709,447.0,18.0,1,1,24.83333333333333,0.0298028733711994,0.0617546848381601,-4.0,0.0
62250002765,Washington Middle,33.78524,-118.19437,938.0,40.0,2,1,23.45,0.0626127631139325,0.0582197614991482,-4.0,0.0
62250002766,Webster Elementary,33.817754,-118.216662,509.0,21.0,1,1,24.23809523809524,0.0339458737053124,0.0602336334874665,-4.0,0.0
62250002767,Whittier Elementary,33.788982,-118.172292,616.0,27.0,1,1,22.814814814814813,0.0410958904109589,0.0565966307022525,-4.0,0.0
62250002768,Willard Elementary,33.779882,-118.155964,560.0,22.0,1,1,25.454545454545453,0.0373538255930504,0.0633421093387021,-4.0,0.0
62250002769,Wilson High,33.777666,-118.140838,3661.0,147.0,3,1,24.904761904761905,0.244570664884731,0.0619372110002433,688.0,0.29635974304068524
62250003226,Robinson Academy,33.793347,-118.174158,754.0,32.0,1,1,23.5625,0.0503174072836618,0.0585072402044293,-4.0,0.0
62250005870,Cabrillo High,33.7937,-118.2158,1923.0,87.0,3,1,22.103448275862068,0.1284330103575008,0.0547788286435998,400.0,0.17301927194860814
62250007299,Avalon K-12,33.338552,-118.332193,467.0,30.0,4,1,15.566666666666666,0.031139325091881,0.0380749574105621,74.0,0.03340471092077087
62250008025,Powell Academy for Success,33.863646,-118.20365,846.0,37.0,1,1,22.864864864864863,0.0564650851987972,0.0567245269119204,-4.0,0.0
62250008720,Renaissance High School for the Arts,33.776921,-118.190162,456.0,20.0,3,1,22.8,0.0304042766455061,0.0565587734241908,-4.0,0.0
62250009568,Jenny Oropeza Elementary,33.776114,-118.190456,568.0,25.0,1,1,22.72,0.037888406281323,0.0563543441226575,-4.0,0.0
62250009901,California Academy of Mathematics and Science,33.860947,-118.254243,667.0,25.0,3,1,26.68,0.0445038422986969,0.0664735945485519,-4.0,0.0
62250009902,Alvarado Elementary,33.794709,-118.168753,362.0,14.0,1,1,25.857142857142858,0.0241229535583027,0.0643708931613531,-4.0,0.0
62250010239,Educational Partnership High,33.789407,-118.194524,665.0,19.0,3,4,35.0,0.0443701971266288,0.0877342419080068,-4.0,0.0
62250010828,Chavez Elementary,33.769955,-118.201318,300.0,14.0,1,1,21.428571428571427,0.0199799532241897,0.0530542711121927,-4.0,0.0
62250012117,Lindsey Academy,33.847616,-118.198974,712.0,30.0,2,1,23.73333333333333,0.0475108586702305,0.0589437819420783,-4.0,0.0
62250012153,Dooley Elementary,33.848421,-118.195107,782.0,31.0,1,1,25.225806451612904,0.0521884396926161,0.0627575974061658,-4.0,0.0
62250013001,Beach K-12 Independent Study,33.805419,-118.149433,1654.0,25.0,4,4,66.16,0.1104577347143334,0.1673594548551959,-4.0,0.0
62250013105,Ernest S. McBride Sr. High,33.830575,-118.097078,757.0,29.0,3,1,26.103448275862068,0.0505178750417641,0.0650002937202608,-4.0,0.0
62250013896,Eunice Sato Academy of Math & Science,33.780027,-118.105553,465.0,18.0,3,1,25.83333333333333,0.0310056799198128,0.0643100511073253,-4.0,0.0
62250013943,Helen Keller Middle,33.825131,-118.096539,431.0,15.0,2,1,28.73333333333333,0.0287337119946541,0.0717206132879046,-4.0,0.0
62250014120,Richard D. Browning High,33.796291,-118.154085,327.0,17.0,3,1,19.235294117647054,0.0217841630471099,0.0474496442529311,-4.0,0.0
62256002771,Franklin Elementary,38.788,-121.172,461.0,20.0,1,1,23.05,0.0307383895756765,0.0571976149914821,-4.0,0.0
62256002772,Loomis Elementary,38.8245,-121.1902,441.0,21.0,1,1,21.0,0.0294019378549949,0.0519591141396933,-4.0,0.0
62256002773,Placer Elementary,38.8086,-121.1432,525.0,21.0,1,1,25.0,0.0350150350818576,0.0621805792163543,-4.0,0.0
62256004416,Ophir STEAM Academy,38.8965,-121.1259,187.0,10.0,1,1,18.7,0.0124290010023387,0.0460817717206132,-4.0,0.0
62256008550,H. Clarke Powers Elementary,38.8314,-121.2031,499.0,21.0,1,1,23.761904761904763,0.0332776478449716,0.0590167924069116,-4.0,0.0
62256011704,Penryn Elementary,38.8549,-121.1756,241.0,10.0,1,1,24.1,0.016037420648179,0.0598807495741056,-4.0,0.0
62256012246,Loomis Basin Charter,38.7889,-121.1724,500.0,21.0,1,1,23.80952380952381,0.0333444704310056,0.0591384765149671,-4.0,0.0
62259000794,Richard Henry Lee Elementary,33.7962,-118.0828,577.0,24.0,1,1,24.041666666666668,0.0384898095556298,0.0597316865417376,-4.0,0.0
62259004805,Oak Middle,33.806,-118.0764,1070.0,39.0,2,1,27.435897435897434,0.071433344470431,0.0684051893591927,-4.0,0.0
62259006163,Jack L. Weaver Elementary,33.79,-118.0855,648.0,24.0,1,1,27.0,0.0432342131640494,0.0672913117546848,-4.0,0.0
62259007301,Francis Hopkinson Elementary,33.7805,-118.0873,627.0,25.0,1,1,25.08,0.0418309388573337,0.0623850085178875,-4.0,0.0
62259007303,Los Alamitos Elementary,33.8058,-118.0627,663.0,26.0,1,1,25.5,0.0442365519545606,0.0634582623509369,-4.0,0.0
62259007304,Los Alamitos High,33.812009,-118.070638,3172.0,119.0,3,1,26.65546218487395,0.2118944203140661,0.0664108914434598,1588.0,0.681798715203426
62259007306,Sharon Christa McAuliffe Middle,33.8099,-118.0615,1061.0,40.0,2,1,26.525,0.0708319411961242,0.0660775127768313,-4.0,0.0
62259007307,Rossmoor Elementary,33.7929,-118.0774,558.0,21.0,1,1,26.571428571428573,0.0372201804209822,0.0661961547821854,-4.0,0.0
62259008885,J. H. McGaugh Elementary,33.7443,-118.0947,730.0,31.0,1,1,23.548387096774192,0.0487136652188439,0.058471176567566,-4.0,0.0
62265002782,Almond Elementary,37.383846,-122.101414,359.0,18.0,1,1,19.944444444444443,0.0239224858002004,0.0492617830777967,-4.0,0.0
62265002783,Georgina P. Blach Junior High,37.364006,-122.082336,418.0,23.0,2,1,18.17391304347826,0.0278650183762111,0.0447374268572698,-4.0,0.0
62265002786,Ardis G. Egan Junior High,37.39623,-122.11736,493.0,28.0,2,1,17.607142857142858,0.0328767123287671,0.0432891214407398,-4.0,0.0
62265002787,Loyola Elementary,37.360659,-122.092131,303.0,17.0,1,1,17.823529411764707,0.020180420982292,0.0438420683435214,-4.0,0.0
62265002788,Oak Avenue Elementary,37.357529,-122.070983,313.0,15.0,1,1,20.866666666666667,0.0208486468426328,0.051618398637138,-4.0,0.0
62265002789,Santa Rita Elementary,37.39386,-122.12187,377.0,20.0,1,1,18.85,0.0251252923488139,0.046465076660988,-4.0,0.0
62265002790,Springer Elementary,37.37168,-122.095105,388.0,22.0,1,1,17.636363636363637,0.0258603407951887,0.0433637912343193,-4.0,0.0
62265011202,Covington Elementary,37.372105,-122.107549,446.0,23.0,1,1,19.39130434782609,0.0297360507851653,0.0478483075327753,-4.0,0.0
62265011796,Gardner Bullis Elementary,37.381293,-122.130061,247.0,16.0,1,1,15.4375,0.0164383561643835,0.0377448892674616,-4.0,0.0
62271000444,Sara Coughlin Elementary,34.270322,-118.402787,462.0,21.0,1,1,22.0,0.0308052121617106,0.0545144804088586,-4.0,0.0
62271000451,Esperanza Elementary,34.054832,-118.272058,646.0,27.0,1,1,23.925925925925927,0.0431005679919812,0.0594359265568805,-4.0,0.0
62271000453,Walnut Park Elementary,33.967634,-118.22383,549.0,26.0,1,1,21.115384615384617,0.0366187771466755,0.0522539640938278,-4.0,0.0
62271002128,Youth Opportunities Unlimited,33.960287,-118.290342,63.0,14.0,3,4,4.5,0.0041430003341129,0.0097955706984667,-4.0,0.0
62271002143,Los Angeles Elementary,34.048611,-118.305739,473.0,24.0,1,1,19.70833333333333,0.0315402606080855,0.0486584327086882,-4.0,0.0
62271002800,John Adams Middle,34.022637,-118.272116,744.0,45.0,2,1,16.533333333333335,0.049649181423321,0.0405451448040885,-4.0,0.0
62271002801,Jane Addams Continuation,34.273988,-118.488225,158.0,8.0,3,4,19.75,0.0104911460073504,0.0487649063032368,-4.0,0.0
62271002802,William Tell Aggeler Opportunity High,34.242455,-118.5924,109.0,4.0,3,4,27.25,0.0072168392916805,0.0679301533219761,-4.0,0.0
62271002803,Albion Street Elementary,34.069158,-118.22052,145.0,8.0,1,1,18.125,0.0096224523889074,0.0446124361158432,-4.0,0.0
62271002804,Aldama Elementary,34.110339,-118.206545,374.0,21.0,1,1,17.80952380952381,0.0249248245907116,0.0438062788999756,-4.0,0.0
62271002805,Alexandria Avenue Elementary,34.077899,-118.298941,526.0,23.0,1,1,22.869565217391305,0.0350818576678917,0.0567365380342196,-4.0,0.0
62271002806,John R. Wooden High,34.21315,-118.541596,98.0,6.0,3,4,16.333333333333332,0.0064817908453057,0.0400340715502555,-4.0,0.0
62271002807,Allesandro Elementary,34.102012,-118.25183,293.0,17.0,1,1,17.235294117647058,0.0195121951219512,0.0423389117146006,-4.0,0.0
62271002808,Alta Loma Elementary,34.042796,-118.338965,388.0,19.0,1,1,20.42105263157895,0.0258603407951887,0.0504796915628082,-4.0,0.0
62271002809,Ambler Avenue Elementary,33.87808,-118.271436,486.0,26.0,1,1,18.692307692307693,0.0324089542265285,0.0460621150570043,-4.0,0.0
62271002811,Amestoy Elementary,33.895995,-118.293174,659.0,32.0,1,1,20.59375,0.0439692616104243,0.0509209965928449,-4.0,0.0
62271002812,Anatola Avenue Elementary,34.20416,-118.514048,291.0,15.0,1,1,19.4,0.019378549949883,0.0478705281090289,-4.0,0.0
62271002814,Andasol Avenue Elementary,34.254916,-118.514682,403.0,20.0,1,1,20.15,0.0268626795856999,0.0497870528109029,-4.0,0.0
62271002815,Angel's Gate (Continuation),33.713485,-118.296772,81.0,4.0,3,4,20.25,0.0053458068827263,0.0500425894378194,-4.0,0.0
62271002816,Angeles Mesa Elementary,33.995644,-118.321979,245.0,12.0,1,1,20.416666666666668,0.0163047109923154,0.0504684838160136,-4.0,0.0
62271002817,Ann Street Elementary,34.064339,-118.230248,76.0,5.0,1,1,15.2,0.0050116939525559,0.0371379897785349,-4.0,0.0
62271002818,Annalee Avenue Elementary,33.854344,-118.252301,194.0,11.0,1,1,17.636363636363637,0.0128967591045773,0.0433637912343193,-4.0,0.0
62271002819,Annandale Elementary,34.1286,-118.186714,116.0,9.0,1,1,12.88888888888889,0.0076845973939191,0.0312322544009085,-4.0,0.0
62271002820,Apperson Street Elementary,34.255811,-118.307721,352.0,17.0,1,1,20.705882352941178,0.0234547276979619,0.051207535825233,-4.0,0.0
62271002821,Aragon Avenue Elementary,34.095192,-118.225277,202.0,10.0,1,1,20.2,0.0134313397928499,0.0499148211243611,-4.0,0.0
62271002822,Westside Global Awareness Magnet,33.979148,-118.464915,275.0,14.0,1,4,19.642857142857142,0.0183093885733377,0.0484911170601119,-4.0,0.0
62271002823,Mid-City's Prescott School of Enriched Sciences,34.032071,-118.318061,186.0,8.0,1,4,23.25,0.0123621784163047,0.0577086882453151,-4.0,0.0
62271002825,Arlington Heights Elementary,34.041231,-118.325141,290.0,16.0,1,1,18.125,0.0193117273638489,0.0446124361158432,-4.0,0.0
62271002826,Arminta Street Elementary,34.215016,-118.382407,365.0,20.0,1,1,18.25,0.0243234213164049,0.0449318568994889,-4.0,0.0
62271002827,Ascot Avenue Elementary,34.003486,-118.248377,689.0,36.0,1,1,19.13888888888889,0.0459739391914467,0.0472032935831913,-4.0,0.0
62271002828,Atwater Avenue Elementary,34.114677,-118.254097,301.0,17.0,1,1,17.705882352941178,0.0200467758102238,0.0435414370177372,-4.0,0.0
62271002829,Audubon Middle,34.009202,-118.329147,408.0,27.0,2,1,15.11111111111111,0.0271967925158703,0.0369108461101646,-4.0,0.0
62271002830,Dan M. Issacs Avalon High,33.792077,-118.263682,51.0,3.0,3,4,17.0,0.0033411293017039,0.0417376490630323,-4.0,0.0
62271002831,Avalon Gardens Elementary,33.905008,-118.269105,156.0,9.0,1,1,17.333333333333332,0.0103575008352823,0.0425894378194207,-4.0,0.0
62271002833,Balboa Gifted/High Ability Magnet Elementary,34.248327,-118.502947,672.0,27.0,1,4,24.88888888888889,0.0448379552288673,0.0618966496308915,-4.0,0.0
62271002834,Baldwin Hills Elementary,34.022187,-118.365177,396.0,20.0,1,1,19.8,0.0263949214834614,0.048892674616695,-4.0,0.0
62271002836,Hubert Howe Bancroft Middle,34.087953,-118.336604,501.0,29.0,2,1,17.275862068965516,0.0334112930170397,0.0424425776890089,-4.0,0.0
62271002837,Bandini Street Elementary,33.746447,-118.299286,227.0,11.0,1,1,20.63636363636364,0.0151019044437019,0.051029890041815,-4.0,0.0
62271002838,Phineas Banning Senior High,33.794516,-118.261379,2505.0,117.0,3,1,21.41025641025641,0.1673237554293351,0.0530074695321714,297.0,0.12890792291220557
62271002839,Barton Hill Elementary,33.746437,-118.288266,403.0,22.0,1,1,18.318181818181817,0.0268626795856999,0.0451060864178411,-4.0,0.0
62271002840,Bassett Street Elementary,34.195129,-118.47708,567.0,27.0,1,1,21.0,0.037821583695289,0.0519591141396933,-4.0,0.0
62271002841,Beachy Avenue Elementary,34.247318,-118.438667,393.0,19.0,1,1,20.68421052631579,0.0261944537253591,0.0511521563704832,-4.0,0.0
62271002842,Beckford Charter for Enriched Studies,34.267587,-118.548849,587.0,24.0,1,1,24.45833333333333,0.0391580354159706,0.0607964224872231,-4.0,0.0
62271002843,Beethoven Street Elementary,34.002041,-118.443315,320.0,14.0,1,1,22.857142857142858,0.0213164049448713,0.0567047943538573,-4.0,0.0
62271002844,Bell Senior High,33.974252,-118.190037,2397.0,105.0,3,1,22.82857142857143,0.1601069161376545,0.0566317838890241,552.0,0.23811563169164882
62271002848,Belvedere Elementary,34.035333,-118.186359,560.0,27.0,1,1,20.74074074074074,0.0373538255930504,0.0512966117736134,-4.0,0.0
62271002850,Belvedere Middle,34.039635,-118.181906,690.0,37.0,2,1,18.64864864864865,0.0460407617774807,0.045950550209494,-4.0,0.0
62271002853,Berendo Middle,34.049357,-118.294005,608.0,36.0,2,1,16.88888888888889,0.0405613097226862,0.0414537194775695,-4.0,0.0
62271002855,Bertrand Avenue Elementary,34.198079,-118.52461,313.0,14.0,1,1,22.357142857142858,0.0208486468426328,0.0554271112192747,-4.0,0.0
62271002856,Mary McLeod Bethune Middle,33.978089,-118.275288,873.0,46.0,2,1,18.97826086956522,0.0582692950217173,0.0467928301607288,-4.0,0.0
62271002858,Blythe Street Elementary,34.2144,-118.54111,276.0,13.0,1,1,21.23076923076923,0.0183762111593718,0.0525488140479622,-4.0,0.0
62271002859,Bonita Street Elementary,33.828441,-118.2601,372.0,20.0,1,1,18.6,0.0247911794186435,0.0458262350936967,-4.0,0.0
62271002860,Braddock Drive Elementary,33.992269,-118.415445,540.0,26.0,1,1,20.76923076923077,0.0360173738723688,0.0513694142314244,-4.0,0.0
62271002861,Brainard Elementary,34.277213,-118.364477,123.0,9.0,1,1,13.666666666666666,0.0081523554961577,0.0332197614991482,-4.0,0.0
62271002862,Breed Street Elementary,34.042193,-118.213317,276.0,16.0,1,1,17.25,0.0183762111593718,0.0423764906303236,-4.0,0.0
62271002863,Brentwood Science,34.050717,-118.474634,308.0,15.0,1,4,20.53333333333333,0.0205145339124624,0.0507666098807495,-4.0,0.0
62271002864,Bridge Street Elementary,34.05263,-118.216875,174.0,13.0,1,1,13.384615384615383,0.0115603073838957,0.0324990171668195,-4.0,0.0
62271002865,Broad Avenue Elementary,33.800959,-118.262637,476.0,27.0,1,1,17.62962962962963,0.0317407283661877,0.0433465833806549,-4.0,0.0
62271002866,Broadacres Avenue Elementary Visual & Performing Arts Magnet,33.854261,-118.239489,248.0,14.0,1,1,17.714285714285715,0.0165051787504176,0.0435629106838646,-4.0,0.0
62271002867,Broadway Elementary,33.997889,-118.46145,495.0,28.0,1,1,17.678571428571427,0.0330103575008352,0.043471647602823,-4.0,0.0
62271002868,Brockton Avenue Elementary,34.044173,-118.463246,209.0,10.0,1,1,20.9,0.0138990978950885,0.0517035775127768,-4.0,0.0
62271002869,Brooklyn Avenue Elementary,34.040193,-118.166662,475.0,22.0,1,1,21.59090909090909,0.0316739057801536,0.0534691032987455,-4.0,0.0
62271002870,Bryson Avenue Elementary,33.944411,-118.19276,700.0,35.0,1,1,20.0,0.0467089876378215,0.0494037478705281,-4.0,0.0
62271002871,Buchanan Street Elementary,34.119277,-118.206377,276.0,15.0,1,1,18.4,0.0183762111593718,0.0453151618398637,-4.0,0.0
62271002872,Budlong Avenue Elementary,33.986799,-118.295629,665.0,33.0,1,1,20.151515151515152,0.0443701971266288,0.0497909245779773,-4.0,0.0
62271002873,Luther Burbank Middle,34.119788,-118.183312,992.0,53.0,2,4,18.71698113207547,0.0662211827597728,0.0461251647327311,-4.0,0.0
62271002874,Burbank Boulevard Elementary,34.170975,-118.398858,304.0,14.0,1,1,21.714285714285715,0.020247243568326,0.0537843757605256,-4.0,0.0
62271002875,John Burroughs Middle,34.064215,-118.336762,1457.0,62.0,2,1,23.5,0.0972936852656197,0.0583475298126064,-4.0,0.0
